timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-06-18 07:00:00,104966.19,105000.9,104713.24,104973.24,445.08193,1750233599999,46692232.52991620,73105,215.50660000,22610265.56159260,0
2025-06-18 08:00:00,104973.24,105310.62,104756.33,104949.9,393.96563,1750237199999,41391920.60239550,81480,208.09431000,21870133.48951700,0
2025-06-18 09:00:00,104949.91,105142.0,104565.0,104697.03,323.45218,1750240799999,33915861.87661250,74739,141.86643000,14874671.35319550,0
2025-06-18 10:00:00,104697.02,104797.06,104175.87,104266.19,531.68147,1750244399999,55557208.75021570,110522,238.95736000,24970561.11385980,0
2025-06-18 11:00:00,104266.18,104858.8,104192.46,104840.59,651.35695,1750247999999,68047128.43735580,117672,349.98876000,36565471.10698220,0
2025-06-18 12:00:00,104840.58,104908.49,104474.81,104514.0,615.40924,1750251599999,64418886.79676660,113961,237.71610000,24881897.36732070,0
2025-06-18 13:00:00,104513.99,104550.92,103814.04,104439.81,1121.40671,1750255199999,116771775.21702670,260979,514.42882000,53576344.98415130,0
2025-06-18 14:00:00,104439.82,105325.83,104228.3,104619.88,1418.42072,1750258799999,148844954.00635270,362013,814.96228000,85527560.10412870,0
2025-06-18 15:00:00,104619.87,104973.79,104150.13,104801.01,869.2412,1750262399999,90961734.75697560,239289,404.03078000,42294006.99156380,0
2025-06-18 16:00:00,104801.01,104836.64,104334.78,104426.93,509.29545,1750265999999,53233063.32817530,154657,254.26752000,26576712.09098610,0
2025-06-18 17:00:00,104426.93,104508.0,103615.33,104331.83,918.22252,1750269599999,95534371.55044650,205658,406.14794000,42267988.76628480,0
2025-06-18 18:00:00,104332.0,104706.08,103586.0,103623.39,1023.7841,1750273199999,106688223.62211930,398958,484.88426000,50537289.20468520,0
2025-06-18 19:00:00,103623.39,104437.7,103500.0,103808.41,839.17523,1750276799999,87273838.86443660,341760,460.22122000,47860018.03497080,0
2025-06-18 20:00:00,103808.41,104988.88,103652.0,104822.33,628.82425,1750280399999,65713477.75749390,164433,294.70235000,30784694.95637020,0
2025-06-18 21:00:00,104822.34,105139.87,104378.62,105085.5,574.55745,1750283999999,60192184.69301040,147744,296.27510000,31042487.44514180,0
2025-06-18 22:00:00,105085.49,105138.0,104794.41,104815.23,257.38438,1750287599999,27014078.35221200,68398,134.05398000,14070112.00995350,0
2025-06-18 23:00:00,104815.23,104956.74,104630.09,104886.78,187.15256,1750291199999,19611363.42088680,59637,99.44890000,10421580.57407200,0
2025-06-19 00:00:00,104886.79,105226.17,104680.41,104944.06,534.37997,1750294799999,56101064.92615830,105625,291.92558000,30640894.19762950,0
2025-06-19 01:00:00,104944.06,104964.02,104466.16,104599.25,386.57688,1750298399999,40457667.82471860,100333,167.49269000,17529958.85838170,0
2025-06-19 02:00:00,104599.25,105000.64,104457.12,104722.51,325.08223,1750301999999,34057223.67787140,79131,160.99671000,16870773.03759980,0
2025-06-19 03:00:00,104722.5,105114.45,104722.5,105100.02,233.06599,1750305599999,24461705.67665630,48060,123.91534000,13006772.92624880,0
2025-06-19 04:00:00,105100.01,105111.37,104803.98,105073.52,300.10136,1750309199999,31497933.49992800,47782,120.85143000,12682606.67330340,0
2025-06-19 05:00:00,105073.52,105220.0,104819.62,104892.86,274.94947,1750312799999,28881916.88492010,58881,89.97150000,9452972.36605680,0
2025-06-19 06:00:00,104892.86,104989.34,104630.89,104707.94,280.44541,1750316399999,29376205.79602730,60404,95.50304000,10003221.79547610,0
2025-06-19 07:00:00,104707.95,104848.49,104617.69,104642.85,276.76135,1750319999999,28990720.18963020,50390,151.73193000,15892491.45893310,0
2025-06-19 08:00:00,104642.85,104986.13,104631.26,104746.12,291.39146,1750323599999,30554375.60952010,49361,120.51409000,12636643.64250380,0
2025-06-19 09:00:00,104746.11,105030.0,104729.83,104994.0,284.66266,1750327199999,29871028.48364570,53692,112.14138000,11765668.65304340,0
2025-06-19 10:00:00,104994.0,105073.53,104843.7,104913.19,199.62218,1750330799999,20955953.16328560,48493,95.11189000,9984751.63218860,0
